time_start,target,launched,destroyed
2023-05-08 06:00:00,Kyiv oblast,35.0,35.0
2023-05-08 00:00:00,Odesa oblast,8.0,0.0
2023-05-08 06:00:00,Kherson oblast,1.0,1.0
2023-05-08 06:00:00,Kherson oblast,2.0,2.0
2023-05-06 06:00:00,,8.0,8.0
2023-05-06 06:00:00,front line,4.0,4.0
2023-05-06 06:00:00,front line,1.0,1.0
2023-05-05 06:00:00,,2.0,2.0
2023-05-04 06:00:00,,1.0,1.0
2023-05-04 06:00:00,,24.0,18.0
2023-05-04 02:30:00,Kyiv oblast,1.0,1.0
2023-05-03 06:00:00,Mykolaiv oblast and Kherson oblast,1.0,1.0
2023-05-03 06:00:00,Mykolaiv oblast and Kherson oblast,1.0,1.0
2023-05-03 06:00:00,Mykolaiv oblast and Kherson oblast,2.0,2.0
2023-04-26 06:00:00,Kherson oblast,1.0,1.0
2023-04-26 06:00:00,Kherson oblast,5.0,5.0
2023-04-24 06:00:00,Kherson oblast,1.0,1.0
2023-04-24 06:00:00,Kherson oblast,2.0,2.0
2023-04-23 11:50:00,Mykolaiv oblast,1.0,1.0
2023-04-22 06:00:00,Mykolaiv oblast and Kherson oblast,4.0,4.0
2023-04-19 06:00:00,Odesa oblast,12.0,10.0
2023-04-08 13:00:00,Mykolaiv oblast,1.0,1.0
2023-04-04 03:00:00,Odesa oblast and Mykolaiv oblast,17.0,14.0
2023-03-27 21:40:00,Kherson oblast,2.0,0.0
2023-03-23 21:30:00,Odesa oblast,2.0,2.0
2023-03-21 19:40:00,Odesa oblast,2.0,2.0
2023-03-14 10:00:00,Odesa oblast,4.0,0.0
2023-03-08 00:00:00,,2.0,2.0
2023-03-06 06:00:00,,15.0,13.0
2023-03-01 00:30:00,,4.0,4.0
2023-02-09 21:50:00,Kharkiv oblast and Zaporizhzhia oblast,35.0,0.0
2023-02-09 15:00:00,Kherson oblast,1.0,1.0
2023-01-25 09:00:00,,1.0,1.0
2023-01-23 10:00:00,,2.0,2.0
2023-01-23 10:00:00,,1.0,1.0
2023-01-20 18:00:00,,1.0,1.0
2023-01-20 18:00:00,Dnipropetrovsk oblast,1.0,1.0
2023-01-14 15:30:00,Dnipro,1.0,0.0
2023-01-12 09:00:00,,1.0,1.0
2023-01-11 11:00:00,,1.0,1.0
2023-01-11 11:00:00,,1.0,1.0
2023-01-11 12:00:00,Odesa oblast,1.0,1.0
2022-12-31 13:00:00,Kyiv oblast,1.0,1.0
2022-12-29 06:00:00,Kyiv oblast,1.0,1.0
2022-12-22 06:00:00,Mykolaiv oblast,1.0,1.0
2022-12-20 13:00:00,Mykolaiv oblast,1.0,1.0
2022-12-20 13:00:00,Kherson oblast,1.0,1.0
2022-12-10 06:00:00,Odesa oblast and Mykolaiv oblast and Kherson oblast,15.0,10.0
2022-11-23 06:00:00,,5.0,5.0
2022-11-17 06:00:00,,2.0,2.0
2022-11-17 06:00:00,center,5.0,5.0
2022-11-14 10:00:00,,2.0,2.0
2022-11-04 16:00:00,,2.0,2.0
2022-11-03 22:00:00,,9.0,9.0
2022-11-01 23:00:00,,13.0,12.0
2022-11-01 12:00:00,Donetsk oblast,1.0,1.0
2022-11-01 01:30:00,Poltava oblast,3.0,3.0
2022-11-01 01:30:00,Dnipropetrovsk oblast,3.0,3.0
2022-10-26 22:00:00,Odesa oblast and Mykolaiv oblast and Vinnytsia oblast,20.0,19.0
2022-10-25 21:30:00,Dnipropetrovsk oblast,1.0,1.0
2022-10-25 21:00:00,Kherson oblast,2.0,2.0
2022-10-22 00:00:00,Mykolaiv oblast,10.0,10.0
2022-10-20 00:00:00,Mykolaiv oblast,14.0,14.0
2022-10-19 06:00:00,Mykolaiv oblast,13.0,13.0
2022-10-17 03:30:00,Odesa oblast and Mykolaiv oblast,15.0,15.0
2022-10-16 21:30:00,,11.0,11.0
2022-10-13 16:00:00,,5.0,5.0
2022-10-13 06:00:00,Odesa oblast and Mykolaiv oblast,6.0,6.0
2022-10-11 15:00:00,,13.0,13.0
2022-10-11 03:30:00,Odesa oblast and Mykolaiv oblast,8.0,8.0
2022-10-09 00:30:00,Zaporizhzhia,2.0,1.0
2022-10-09 00:30:00,Zaporizhzhia,4.0,0.0
2022-10-09 00:30:00,Zaporizhzhia,16.0,0.0
2022-10-07 20:00:00,Odesa oblast and Mykolaiv oblast,3.0,3.0
2022-10-06 15:00:00,,3.0,3.0
2022-10-06 15:00:00,,1.0,1.0
2022-10-06 15:00:00,,1.0,1.0
2022-10-06 09:00:00,Mykolaiv oblast,2.0,2.0
2022-10-06 09:00:00,Mykolaiv oblast,1.0,1.0
2022-10-06 06:00:00,,9.0,9.0
2022-10-05 12:00:00,Odesa oblast,1.0,1.0
2022-10-05 11:30:00,Ochakiv,1.0,1.0
2022-10-05 06:00:00,,6.0,6.0
2022-10-02 00:00:00,Mykolaiv oblast,7.0,5.0
2022-09-29 23:00:00,Odesa oblast and Mykolaiv oblast,7.0,5.0
2022-09-28 06:00:00,Dnipropetrovsk oblast and Zaporizhzhia oblast,5.0,4.0
